Time,City,Id,parameter,value,status,valid
2016-12-13T14:30:00+02:00,Kfar Shmuel,77,StWd,-9999,0,FALSE
2016-12-13T14:30:00+02:00,Kfar Shmuel,77,O3,41.3,1,TRUE
2016-12-13T14:30:00+02:00,Kfar Shmuel,77,NOX,3.5,1,TRUE
2016-12-13T14:30:00+02:00,Kfar Shmuel,77,NO,0.6,1,TRUE
2016-12-13T14:30:00+02:00,Kfar Shmuel,77,NO2,2.9,1,TRUE
2016-12-13T14:30:00+02:00,Kfar Shmuel,77,Rain,-9999,2,FALSE
2025-04-09T00:00:00+02:00,Achisamach,78,SO2,1,1,TRUE
2025-04-09T00:00:00+02:00,Achisamach,78,WS,0.9,1,TRUE
2025-04-09T00:00:00+02:00,Achisamach,78,WD,127,1,TRUE
2025-04-09T00:00:00+02:00,Achisamach,78,O3,6.3,1,TRUE
2025-04-09T00:00:00+02:00,Achisamach,78,NOX,33.5,1,TRUE
2025-04-09T00:00:00+02:00,Achisamach,78,NO,1.3,1,TRUE
2025-04-09T00:00:00+02:00,Achisamach,78,NO2,32.2,1,TRUE
2017-02-06T09:35:00+02:00,Modiin Hinanit,31,NO,5.3,1,TRUE
2017-02-06T09:35:00+02:00,Modiin Hinanit,31,NOX,19,1,TRUE
2017-02-06T09:35:00+02:00,Modiin Hinanit,31,NO2,13.8,1,TRUE
2017-02-06T09:35:00+02:00,Modiin Hinanit,31,O3,44.7,1,TRUE
2017-02-06T09:35:00+02:00,Modiin Hinanit,31,PM10,-66.8,2,FALSE
2017-02-06T09:35:00+02:00,Modiin Hinanit,31,WS,1.2,1,TRUE
2017-02-06T09:35:00+02:00,Modiin Hinanit,31,WD,8,1,TRUE
2017-02-06T09:35:00+02:00,Modiin Hinanit,31,GSR,738.4,2,FALSE
2017-02-06T09:35:00+02:00,Modiin Hinanit,31,Rain,0,1,TRUE
2017-02-06T09:35:00+02:00,Modiin Hinanit,31,RH,59.2,2,FALSE
2017-02-06T09:35:00+02:00,Modiin Hinanit,31,Temp,15,2,FALSE
2017-02-06T09:35:00+02:00,Modiin Hinanit,31,StWd,42.8,1,TRUE
2017-02-06T09:35:00+02:00,Modiin Hinanit,31,PM2.5,-27.3,2,FALSE
2015-12-22T08:50:00+02:00,Yad Rambam 1,40,SO2,1.4,1,TRUE
2015-12-22T08:50:00+02:00,Yad Rambam 1,40,NOX,70.8,1,TRUE
2015-12-22T08:50:00+02:00,Yad Rambam 1,40,NO,47.3,1,TRUE
2015-12-22T08:50:00+02:00,Yad Rambam 1,40,NO2,23.5,1,TRUE
2015-12-22T08:50:00+02:00,Yad Rambam 1,40,PM10,80,1,TRUE
2025-04-09T00:00:00+02:00,Modiin,64,SO2,2.1,1,TRUE
2025-04-09T00:00:00+02:00,Modiin,64,WS,1.6,1,TRUE
2025-04-09T00:00:00+02:00,Modiin,64,WD,60,1,TRUE
2025-04-09T00:00:00+02:00,Modiin,64,O3,17.8,1,TRUE
2025-04-09T00:00:00+02:00,Modiin,64,NOX,22.5,1,TRUE
2025-04-09T00:00:00+02:00,Modiin,64,NO,0.7,1,TRUE
2025-04-09T00:00:00+02:00,Modiin,64,NO2,21.8,1,TRUE
2025-04-09T00:00:00+02:00,Modiin,64,PM10,217.1,1,TRUE
2025-04-08T22:30:00+02:00,Carmei Yosef,76,SO2,1.4,1,TRUE
2025-04-08T22:30:00+02:00,Carmei Yosef,76,WS,2.7,1,TRUE
2025-04-08T22:30:00+02:00,Carmei Yosef,76,WD,125,1,TRUE
2025-04-08T22:30:00+02:00,Carmei Yosef,76,O3,28.4,1,TRUE
2025-04-08T22:30:00+02:00,Carmei Yosef,76,NOX,16.9,1,TRUE
2025-04-08T22:30:00+02:00,Carmei Yosef,76,NO,0.7,1,TRUE
2025-04-08T22:30:00+02:00,Carmei Yosef,76,NO2,16.1,1,TRUE
2016-12-13T14:30:00+02:00,Kfar Shmuel,77,SO2,1.5,1,TRUE
2016-12-13T14:30:00+02:00,Kfar Shmuel,77,WS,-9999,0,FALSE
2016-12-13T14:30:00+02:00,Kfar Shmuel,77,WD,-9999,0,FALSE
2016-12-13T14:30:00+02:00,Kfar Shmuel,77,StWd,-9999,0,FALSE
2016-12-13T14:30:00+02:00,Kfar Shmuel,77,O3,41.3,1,TRUE
2016-12-13T14:30:00+02:00,Kfar Shmuel,77,NOX,3.5,1,TRUE
2016-12-13T14:30:00+02:00,Kfar Shmuel,77,NO,0.6,1,TRUE
2016-12-13T14:30:00+02:00,Kfar Shmuel,77,NO2,2.9,1,TRUE
2016-12-13T14:30:00+02:00,Kfar Shmuel,77,Rain,-9999,2,FALSE
2025-04-09T00:00:00+02:00,Achisamach,78,SO2,1,1,TRUE
2025-04-09T00:00:00+02:00,Achisamach,78,WS,0.9,1,TRUE
2025-04-09T00:00:00+02:00,Achisamach,78,WD,127,1,TRUE
2025-04-09T00:00:00+02:00,Achisamach,78,O3,6.3,1,TRUE
2025-04-09T00:00:00+02:00,Achisamach,78,NOX,33.5,1,TRUE
2025-04-09T00:00:00+02:00,Achisamach,78,NO,1.3,1,TRUE
2025-04-09T00:00:00+02:00,Achisamach,78,NO2,32.2,1,TRUE
2025-04-09T00:05:00+02:00,Yad Rambam New,338,SO2,2.5,27,FALSE
2025-04-09T00:05:00+02:00,Yad Rambam New,338,NOX,7.1,1,TRUE
2025-04-09T00:05:00+02:00,Yad Rambam New,338,NO,1.1,1,TRUE
2025-04-09T00:05:00+02:00,Yad Rambam New,338,NO2,6,1,TRUE
2025-04-09T00:05:00+02:00,Yad Rambam New,338,PM10,187.6,1,TRUE
2025-04-09T00:05:00+02:00,Yad Rambam New,338,PM2.5,48.14,1,TRUE
2017-02-06T09:35:00+02:00,Modiin Hinanit,31,NO,5.3,1,TRUE
2017-02-06T09:35:00+02:00,Modiin Hinanit,31,NOX,19,1,TRUE
2017-02-06T09:35:00+02:00,Modiin Hinanit,31,NO2,13.8,1,TRUE
2017-02-06T09:35:00+02:00,Modiin Hinanit,31,O3,44.7,1,TRUE
2017-02-06T09:35:00+02:00,Modiin Hinanit,31,PM10,-66.8,2,FALSE
2017-02-06T09:35:00+02:00,Modiin Hinanit,31,WS,1.2,1,TRUE
2017-02-06T09:35:00+02:00,Modiin Hinanit,31,WD,8,1,TRUE
2017-02-06T09:35:00+02:00,Modiin Hinanit,31,GSR,738.4,2,FALSE
2017-02-06T09:35:00+02:00,Modiin Hinanit,31,Rain,0,1,TRUE
2017-02-06T09:35:00+02:00,Modiin Hinanit,31,RH,59.2,2,FALSE
2017-02-06T09:35:00+02:00,Modiin Hinanit,31,Temp,15,2,FALSE
2017-02-06T09:35:00+02:00,Modiin Hinanit,31,StWd,42.8,1,TRUE
2017-02-06T09:35:00+02:00,Modiin Hinanit,31,PM2.5,-27.3,2,FALSE
2015-12-22T08:50:00+02:00,Yad Rambam 1,40,SO2,1.4,1,TRUE
2015-12-22T08:50:00+02:00,Yad Rambam 1,40,NOX,70.8,1,TRUE
2015-12-22T08:50:00+02:00,Yad Rambam 1,40,NO,47.3,1,TRUE
2015-12-22T08:50:00+02:00,Yad Rambam 1,40,NO2,23.5,1,TRUE
2015-12-22T08:50:00+02:00,Yad Rambam 1,40,PM10,80,1,TRUE
2025-04-09T00:00:00+02:00,Modiin,64,SO2,2.1,1,TRUE
2025-04-09T00:00:00+02:00,Modiin,64,WS,1.6,1,TRUE
2025-04-09T00:00:00+02:00,Modiin,64,WD,60,1,TRUE
2025-04-09T00:00:00+02:00,Modiin,64,O3,17.8,1,TRUE
2025-04-09T00:00:00+02:00,Modiin,64,NOX,22.5,1,TRUE
2025-04-09T00:00:00+02:00,Modiin,64,NO,0.7,1,TRUE
2025-04-09T00:00:00+02:00,Modiin,64,NO2,21.8,1,TRUE
2025-04-09T00:00:00+02:00,Modiin,64,PM10,217.1,1,TRUE
2025-04-08T22:30:00+02:00,Carmei Yosef,76,SO2,1.4,1,TRUE
2025-04-08T22:30:00+02:00,Carmei Yosef,76,WS,2.7,1,TRUE
2025-04-08T22:30:00+02:00,Carmei Yosef,76,WD,125,1,TRUE
2025-04-08T22:30:00+02:00,Carmei Yosef,76,O3,28.4,1,TRUE
2025-04-08T22:30:00+02:00,Carmei Yosef,76,NOX,16.9,1,TRUE
2025-04-08T22:30:00+02:00,Carmei Yosef,76,NO,0.7,1,TRUE
2025-04-08T22:30:00+02:00,Carmei Yosef,76,NO2,16.1,1,TRUE
2016-12-13T14:30:00+02:00,Kfar Shmuel,77,SO2,1.5,1,TRUE
2016-12-13T14:30:00+02:00,Kfar Shmuel,77,WS,-9999,0,FALSE
2016-12-13T14:30:00+02:00,Kfar Shmuel,77,WD,-9999,0,FALSE
2016-12-13T14:30:00+02:00,Kfar Shmuel,77,StWd,-9999,0,FALSE
2016-12-13T14:30:00+02:00,Kfar Shmuel,77,O3,41.3,1,TRUE
2016-12-13T14:30:00+02:00,Kfar Shmuel,77,NOX,3.5,1,TRUE
2016-12-13T14:30:00+02:00,Kfar Shmuel,77,NO,0.6,1,TRUE
2016-12-13T14:30:00+02:00,Kfar Shmuel,77,NO2,2.9,1,TRUE
2016-12-13T14:30:00+02:00,Kfar Shmuel,77,Rain,-9999,2,FALSE
2025-04-09T00:00:00+02:00,Achisamach,78,SO2,1,1,TRUE
2025-04-09T00:00:00+02:00,Achisamach,78,WS,0.9,1,TRUE
2025-04-09T00:00:00+02:00,Achisamach,78,WD,127,1,TRUE
2025-04-09T00:00:00+02:00,Achisamach,78,O3,6.3,1,TRUE
2025-04-09T00:00:00+02:00,Achisamach,78,NOX,33.5,1,TRUE
2025-04-09T00:00:00+02:00,Achisamach,78,NO,1.3,1,TRUE
2025-04-09T00:00:00+02:00,Achisamach,78,NO2,32.2,1,TRUE
2025-04-09T00:15:00+02:00,Beit Hashmonai,367,SO2,-9999,0,FALSE
2025-04-09T00:15:00+02:00,Beit Hashmonai,367,WS,-9999,0,FALSE
2025-04-09T00:15:00+02:00,Beit Hashmonai,367,WD,-9999,0,FALSE
2025-04-09T00:15:00+02:00,Beit Hashmonai,367,O3,-9999,0,FALSE
2025-04-09T00:15:00+02:00,Beit Hashmonai,367,NOX,-9999,0,FALSE
2025-04-09T00:15:00+02:00,Beit Hashmonai,367,NO,-9999,0,FALSE
2025-04-09T00:15:00+02:00,Beit Hashmonai,367,NO2,-9999,0,FALSE
2025-04-09T00:15:00+02:00,Beit Hashmonai,367,Temp,-9999,0,FALSE
2025-04-09T00:15:00+02:00,Beit Hashmonai,367,RH,-9999,0,FALSE
2025-04-09T00:15:00+02:00,Beit Hashmonai,367,PM10,164.7,1,TRUE
2025-04-09T00:15:00+02:00,Beit Hashmonai,367,PM2.5,43.5,1,TRUE
2025-04-09T00:20:00+02:00,Yad Rambam New,338,SO2,290.9,6,FALSE
2025-04-09T00:20:00+02:00,Yad Rambam New,338,NOX,16,1,TRUE
2025-04-09T00:20:00+02:00,Yad Rambam New,338,NO,1.2,1,TRUE
2025-04-09T00:20:00+02:00,Yad Rambam New,338,NO2,14.9,1,TRUE
2025-04-09T00:20:00+02:00,Yad Rambam New,338,PM10,181.9,1,TRUE
2025-04-09T00:20:00+02:00,Yad Rambam New,338,PM2.5,47.51,1,TRUE
2017-02-06T09:35:00+02:00,Modiin Hinanit,31,NO,5.3,1,TRUE
2017-02-06T09:35:00+02:00,Modiin Hinanit,31,NOX,19,1,TRUE
2017-02-06T09:35:00+02:00,Modiin Hinanit,31,NO2,13.8,1,TRUE
2017-02-06T09:35:00+02:00,Modiin Hinanit,31,O3,44.7,1,TRUE
2017-02-06T09:35:00+02:00,Modiin Hinanit,31,PM10,-66.8,2,FALSE
2017-02-06T09:35:00+02:00,Modiin Hinanit,31,WS,1.2,1,TRUE
2017-02-06T09:35:00+02:00,Modiin Hinanit,31,WD,8,1,TRUE
2017-02-06T09:35:00+02:00,Modiin Hinanit,31,GSR,738.4,2,FALSE
2017-02-06T09:35:00+02:00,Modiin Hinanit,31,Rain,0,1,TRUE
2017-02-06T09:35:00+02:00,Modiin Hinanit,31,RH,59.2,2,FALSE
2017-02-06T09:35:00+02:00,Modiin Hinanit,31,Temp,15,2,FALSE
2017-02-06T09:35:00+02:00,Modiin Hinanit,31,StWd,42.8,1,TRUE
2017-02-06T09:35:00+02:00,Modiin Hinanit,31,PM2.5,-27.3,2,FALSE
2015-12-22T08:50:00+02:00,Yad Rambam 1,40,SO2,1.4,1,TRUE
2015-12-22T08:50:00+02:00,Yad Rambam 1,40,NOX,70.8,1,TRUE
2015-12-22T08:50:00+02:00,Yad Rambam 1,40,NO,47.3,1,TRUE
2015-12-22T08:50:00+02:00,Yad Rambam 1,40,NO2,23.5,1,TRUE
2015-12-22T08:50:00+02:00,Yad Rambam 1,40,PM10,80,1,TRUE
2025-04-09T00:30:00+02:00,Modiin,64,SO2,2.3,1,TRUE
2025-04-09T00:30:00+02:00,Modiin,64,WS,0.1,1,TRUE
2025-04-09T00:30:00+02:00,Modiin,64,WD,227,1,TRUE
2025-04-09T00:30:00+02:00,Modiin,64,O3,23.2,1,TRUE
2025-04-09T00:30:00+02:00,Modiin,64,NOX,17.3,1,TRUE
2025-04-09T00:30:00+02:00,Modiin,64,NO,0.6,1,TRUE
2025-04-09T00:30:00+02:00,Modiin,64,NO2,16.7,1,TRUE
2025-04-09T00:30:00+02:00,Modiin,64,PM10,175.6,1,TRUE
2025-04-08T22:30:00+02:00,Carmei Yosef,76,SO2,1.4,1,TRUE
2025-04-08T22:30:00+02:00,Carmei Yosef,76,WS,2.7,1,TRUE
2025-04-08T22:30:00+02:00,Carmei Yosef,76,WD,125,1,TRUE
2025-04-08T22:30:00+02:00,Carmei Yosef,76,O3,28.4,1,TRUE
2025-04-08T22:30:00+02:00,Carmei Yosef,76,NOX,16.9,1,TRUE
2025-04-08T22:30:00+02:00,Carmei Yosef,76,NO,0.7,1,TRUE
2025-04-08T22:30:00+02:00,Carmei Yosef,76,NO2,16.1,1,TRUE
2016-12-13T14:30:00+02:00,Kfar Shmuel,77,SO2,1.5,1,TRUE
2016-12-13T14:30:00+02:00,Kfar Shmuel,77,WS,-9999,0,FALSE
2016-12-13T14:30:00+02:00,Kfar Shmuel,77,WD,-9999,0,FALSE
2016-12-13T14:30:00+02:00,Kfar Shmuel,77,StWd,-9999,0,FALSE
2016-12-13T14:30:00+02:00,Kfar Shmuel,77,O3,41.3,1,TRUE
2016-12-13T14:30:00+02:00,Kfar Shmuel,77,NOX,3.5,1,TRUE
2016-12-13T14:30:00+02:00,Kfar Shmuel,77,NO,0.6,1,TRUE
2016-12-13T14:30:00+02:00,Kfar Shmuel,77,NO2,2.9,1,TRUE
2016-12-13T14:30:00+02:00,Kfar Shmuel,77,Rain,-9999,2,FALSE
2025-04-09T00:30:00+02:00,Achisamach,78,SO2,0.9,1,TRUE
2025-04-09T00:30:00+02:00,Achisamach,78,WS,0.4,1,TRUE
2025-04-09T00:30:00+02:00,Achisamach,78,WD,240,1,TRUE
2025-04-09T00:30:00+02:00,Achisamach,78,O3,5.4,1,TRUE
2025-04-09T00:30:00+02:00,Achisamach,78,NOX,33.5,1,TRUE
2025-04-09T00:30:00+02:00,Achisamach,78,NO,2.6,1,TRUE
2025-04-09T00:30:00+02:00,Achisamach,78,NO2,30.9,1,TRUE
2017-02-06T09:35:00+02:00,Modiin Hinanit,31,NO,5.3,1,TRUE
2017-02-06T09:35:00+02:00,Modiin Hinanit,31,NOX,19,1,TRUE
2017-02-06T09:35:00+02:00,Modiin Hinanit,31,NO2,13.8,1,TRUE
2017-02-06T09:35:00+02:00,Modiin Hinanit,31,O3,44.7,1,TRUE
2017-02-06T09:35:00+02:00,Modiin Hinanit,31,PM10,-66.8,2,FALSE
2017-02-06T09:35:00+02:00,Modiin Hinanit,31,WS,1.2,1,TRUE
2017-02-06T09:35:00+02:00,Modiin Hinanit,31,WD,8,1,TRUE
2017-02-06T09:35:00+02:00,Modiin Hinanit,31,GSR,738.4,2,FALSE
2017-02-06T09:35:00+02:00,Modiin Hinanit,31,Rain,0,1,TRUE
2017-02-06T09:35:00+02:00,Modiin Hinanit,31,RH,59.2,2,FALSE
2017-02-06T09:35:00+02:00,Modiin Hinanit,31,Temp,15,2,FALSE
2017-02-06T09:35:00+02:00,Modiin Hinanit,31,StWd,42.8,1,TRUE
2017-02-06T09:35:00+02:00,Modiin Hinanit,31,PM2.5,-27.3,2,FALSE
2015-12-22T08:50:00+02:00,Yad Rambam 1,40,SO2,1.4,1,TRUE
2015-12-22T08:50:00+02:00,Yad Rambam 1,40,NOX,70.8,1,TRUE
2015-12-22T08:50:00+02:00,Yad Rambam 1,40,NO,47.3,1,TRUE
2015-12-22T08:50:00+02:00,Yad Rambam 1,40,NO2,23.5,1,TRUE
2015-12-22T08:50:00+02:00,Yad Rambam 1,40,PM10,80,1,TRUE
2025-04-09T00:30:00+02:00,Modiin,64,SO2,2.3,1,TRUE
2025-04-09T00:30:00+02:00,Modiin,64,WS,0.1,1,TRUE
2025-04-09T00:30:00+02:00,Modiin,64,WD,227,1,TRUE
2025-04-09T00:30:00+02:00,Modiin,64,O3,23.2,1,TRUE
2025-04-09T00:30:00+02:00,Modiin,64,NOX,17.3,1,TRUE
2025-04-09T00:30:00+02:00,Modiin,64,NO,0.6,1,TRUE
2025-04-09T00:30:00+02:00,Modiin,64,NO2,16.7,1,TRUE
2025-04-09T00:30:00+02:00,Modiin,64,PM10,175.6,1,TRUE
2025-04-08T22:30:00+02:00,Carmei Yosef,76,SO2,1.4,1,TRUE
2025-04-08T22:30:00+02:00,Carmei Yosef,76,WS,2.7,1,TRUE
2025-04-08T22:30:00+02:00,Carmei Yosef,76,WD,125,1,TRUE
2025-04-08T22:30:00+02:00,Carmei Yosef,76,O3,28.4,1,TRUE
2025-04-08T22:30:00+02:00,Carmei Yosef,76,NOX,16.9,1,TRUE
2025-04-08T22:30:00+02:00,Carmei Yosef,76,NO,0.7,1,TRUE
2025-04-08T22:30:00+02:00,Carmei Yosef,76,NO2,16.1,1,TRUE
2016-12-13T14:30:00+02:00,Kfar Shmuel,77,SO2,1.5,1,TRUE
2016-12-13T14:30:00+02:00,Kfar Shmuel,77,WS,-9999,0,FALSE
2016-12-13T14:30:00+02:00,Kfar Shmuel,77,WD,-9999,0,FALSE
2016-12-13T14:30:00+02:00,Kfar Shmuel,77,StWd,-9999,0,FALSE
2016-12-13T14:30:00+02:00,Kfar Shmuel,77,O3,41.3,1,TRUE
2016-12-13T14:30:00+02:00,Kfar Shmuel,77,NOX,3.5,1,TRUE
2016-12-13T14:30:00+02:00,Kfar Shmuel,77,NO,0.6,1,TRUE
2016-12-13T14:30:00+02:00,Kfar Shmuel,77,NO2,2.9,1,TRUE
2016-12-13T14:30:00+02:00,Kfar Shmuel,77,Rain,-9999,2,FALSE
2025-04-09T00:30:00+02:00,Achisamach,78,SO2,0.9,1,TRUE
2025-04-09T00:30:00+02:00,Achisamach,78,WS,0.4,1,TRUE
2025-04-09T00:30:00+02:00,Achisamach,78,WD,240,1,TRUE
2025-04-09T00:30:00+02:00,Achisamach,78,O3,5.4,1,TRUE
2025-04-09T00:30:00+02:00,Achisamach,78,NOX,33.5,1,TRUE
2025-04-09T00:30:00+02:00,Achisamach,78,NO,2.6,1,TRUE
2025-04-09T00:30:00+02:00,Achisamach,78,NO2,30.9,1,TRUE
2025-04-09T00:35:00+02:00,Beit Hashmonai,367,SO2,-9999,0,FALSE
2025-04-09T00:35:00+02:00,Beit Hashmonai,367,WS,-9999,0,FALSE
2025-04-09T00:35:00+02:00,Beit Hashmonai,367,WD,-9999,0,FALSE
2025-04-09T00:35:00+02:00,Beit Hashmonai,367,O3,-9999,0,FALSE
2025-04-09T00:35:00+02:00,Beit Hashmonai,367,NOX,-9999,0,FALSE
2025-04-09T00:35:00+02:00,Beit Hashmonai,367,NO,-9999,0,FALSE
2025-04-09T00:35:00+02:00,Beit Hashmonai,367,NO2,-9999,0,FALSE
2025-04-09T00:35:00+02:00,Beit Hashmonai,367,Temp,-9999,0,FALSE
2025-04-09T00:35:00+02:00,Beit Hashmonai,367,RH,-9999,0,FALSE
2025-04-09T00:35:00+02:00,Beit Hashmonai,367,PM10,160.4,1,TRUE
2025-04-09T00:35:00+02:00,Beit Hashmonai,367,PM2.5,42.3,1,TRUE
2025-04-09T00:40:00+02:00,Yad Rambam New,338,SO2,2.7,5,FALSE
2025-04-09T00:40:00+02:00,Yad Rambam New,338,NOX,24.2,1,TRUE
2025-04-09T00:40:00+02:00,Yad Rambam New,338,NO,2.6,1,TRUE
2025-04-09T00:40:00+02:00,Yad Rambam New,338,NO2,21.5,1,TRUE
2025-04-09T00:40:00+02:00,Yad Rambam New,338,PM10,192,1,TRUE
2025-04-09T00:40:00+02:00,Yad Rambam New,338,PM2.5,48.09,1,TRUE
2017-02-06T09:35:00+02:00,Modiin Hinanit,31,NO,5.3,1,TRUE
2017-02-06T09:35:00+02:00,Modiin Hinanit,31,NOX,19,1,TRUE
2017-02-06T09:35:00+02:00,Modiin Hinanit,31,NO2,13.8,1,TRUE
2017-02-06T09:35:00+02:00,Modiin Hinanit,31,O3,44.7,1,TRUE
2017-02-06T09:35:00+02:00,Modiin Hinanit,31,PM10,-66.8,2,FALSE
2017-02-06T09:35:00+02:00,Modiin Hinanit,31,WS,1.2,1,TRUE
2017-02-06T09:35:00+02:00,Modiin Hinanit,31,WD,8,1,TRUE
2017-02-06T09:35:00+02:00,Modiin Hinanit,31,GSR,738.4,2,FALSE
2017-02-06T09:35:00+02:00,Modiin Hinanit,31,Rain,0,1,TRUE
2017-02-06T09:35:00+02:00,Modiin Hinanit,31,RH,59.2,2,FALSE
2017-02-06T09:35:00+02:00,Modiin Hinanit,31,Temp,15,2,FALSE
2017-02-06T09:35:00+02:00,Modiin Hinanit,31,StWd,42.8,1,TRUE
2017-02-06T09:35:00+02:00,Modiin Hinanit,31,PM2.5,-27.3,2,FALSE
2015-12-22T08:50:00+02:00,Yad Rambam 1,40,SO2,1.4,1,TRUE
2015-12-22T08:50:00+02:00,Yad Rambam 1,40,NOX,70.8,1,TRUE
2015-12-22T08:50:00+02:00,Yad Rambam 1,40,NO,47.3,1,TRUE
2015-12-22T08:50:00+02:00,Yad Rambam 1,40,NO2,23.5,1,TRUE
2015-12-22T08:50:00+02:00,Yad Rambam 1,40,PM10,80,1,TRUE
2025-04-09T00:30:00+02:00,Modiin,64,SO2,2.3,1,TRUE
2025-04-09T00:30:00+02:00,Modiin,64,WS,0.1,1,TRUE
2025-04-09T00:30:00+02:00,Modiin,64,WD,227,1,TRUE
2025-04-09T00:30:00+02:00,Modiin,64,O3,23.2,1,TRUE
2025-04-09T00:30:00+02:00,Modiin,64,NOX,17.3,1,TRUE
2025-04-09T00:30:00+02:00,Modiin,64,NO,0.6,1,TRUE
2025-04-09T00:30:00+02:00,Modiin,64,NO2,16.7,1,TRUE
2025-04-09T00:30:00+02:00,Modiin,64,PM10,175.6,1,TRUE
2025-04-08T22:30:00+02:00,Carmei Yosef,76,SO2,1.4,1,TRUE
2025-04-08T22:30:00+02:00,Carmei Yosef,76,WS,2.7,1,TRUE
2025-04-08T22:30:00+02:00,Carmei Yosef,76,WD,125,1,TRUE
2025-04-08T22:30:00+02:00,Carmei Yosef,76,O3,28.4,1,TRUE
2025-04-08T22:30:00+02:00,Carmei Yosef,76,NOX,16.9,1,TRUE
2025-04-08T22:30:00+02:00,Carmei Yosef,76,NO,0.7,1,TRUE
2025-04-08T22:30:00+02:00,Carmei Yosef,76,NO2,16.1,1,TRUE
2016-12-13T14:30:00+02:00,Kfar Shmuel,77,SO2,1.5,1,TRUE
2016-12-13T14:30:00+02:00,Kfar Shmuel,77,WS,-9999,0,FALSE
2016-12-13T14:30:00+02:00,Kfar Shmuel,77,WD,-9999,0,FALSE
2016-12-13T14:30:00+02:00,Kfar Shmuel,77,StWd,-9999,0,FALSE
2016-12-13T14:30:00+02:00,Kfar Shmuel,77,O3,41.3,1,TRUE
2016-12-13T14:30:00+02:00,Kfar Shmuel,77,NOX,3.5,1,TRUE
2016-12-13T14:30:00+02:00,Kfar Shmuel,77,NO,0.6,1,TRUE
2016-12-13T14:30:00+02:00,Kfar Shmuel,77,NO2,2.9,1,TRUE
2016-12-13T14:30:00+02:00,Kfar Shmuel,77,Rain,-9999,2,FALSE
2025-04-09T00:30:00+02:00,Achisamach,78,SO2,0.9,1,TRUE
2025-04-09T00:30:00+02:00,Achisamach,78,WS,0.4,1,TRUE
2025-04-09T00:30:00+02:00,Achisamach,78,WD,240,1,TRUE
2025-04-09T00:30:00+02:00,Achisamach,78,O3,5.4,1,TRUE
2025-04-09T00:30:00+02:00,Achisamach,78,NOX,33.5,1,TRUE
2025-04-09T00:30:00+02:00,Achisamach,78,NO,2.6,1,TRUE
2025-04-09T00:30:00+02:00,Achisamach,78,NO2,30.9,1,TRUE
2025-04-09T00:45:00+02:00,Beit Hashmonai,367,SO2,-9999,0,FALSE
2025-04-09T00:45:00+02:00,Beit Hashmonai,367,WS,-9999,0,FALSE
2025-04-09T00:45:00+02:00,Beit Hashmonai,367,WD,-9999,0,FALSE
2025-04-09T00:45:00+02:00,Beit Hashmonai,367,O3,-9999,0,FALSE
2025-04-09T00:45:00+02:00,Beit Hashmonai,367,NOX,-9999,0,FALSE
2025-04-09T00:45:00+02:00,Beit Hashmonai,367,NO,-9999,0,FALSE
2025-04-09T00:45:00+02:00,Beit Hashmonai,367,NO2,-9999,0,FALSE
2025-04-09T00:45:00+02:00,Beit Hashmonai,367,Temp,-9999,0,FALSE
2025-04-09T00:45:00+02:00,Beit Hashmonai,367,RH,-9999,0,FALSE
2025-04-09T00:45:00+02:00,Beit Hashmonai,367,PM10,163.2,1,TRUE
2025-04-09T00:45:00+02:00,Beit Hashmonai,367,PM2.5,42.7,1,TRUE
2025-04-09T00:50:00+02:00,Yad Rambam New,338,SO2,1.7,5,FALSE
2025-04-09T00:50:00+02:00,Yad Rambam New,338,NOX,11.8,1,TRUE
2025-04-09T00:50:00+02:00,Yad Rambam New,338,NO,1.5,1,TRUE
2025-04-09T00:50:00+02:00,Yad Rambam New,338,NO2,10.3,1,TRUE
2025-04-09T00:50:00+02:00,Yad Rambam New,338,PM10,195.4,1,TRUE
2025-04-09T00:50:00+02:00,Yad Rambam New,338,PM2.5,49.16,1,TRUE
2017-02-06T09:35:00+02:00,Modiin Hinanit,31,NO,5.3,1,TRUE
2017-02-06T09:35:00+02:00,Modiin Hinanit,31,NOX,19,1,TRUE
2017-02-06T09:35:00+02:00,Modiin Hinanit,31,NO2,13.8,1,TRUE
2017-02-06T09:35:00+02:00,Modiin Hinanit,31,O3,44.7,1,TRUE
2017-02-06T09:35:00+02:00,Modiin Hinanit,31,PM10,-66.8,2,FALSE
2017-02-06T09:35:00+02:00,Modiin Hinanit,31,WS,1.2,1,TRUE
2017-02-06T09:35:00+02:00,Modiin Hinanit,31,WD,8,1,TRUE
2017-02-06T09:35:00+02:00,Modiin Hinanit,31,GSR,738.4,2,FALSE
2017-02-06T09:35:00+02:00,Modiin Hinanit,31,Rain,0,1,TRUE
2017-02-06T09:35:00+02:00,Modiin Hinanit,31,RH,59.2,2,FALSE
2017-02-06T09:35:00+02:00,Modiin Hinanit,31,Temp,15,2,FALSE
2017-02-06T09:35:00+02:00,Modiin Hinanit,31,StWd,42.8,1,TRUE
2017-02-06T09:35:00+02:00,Modiin Hinanit,31,PM2.5,-27.3,2,FALSE
2015-12-22T08:50:00+02:00,Yad Rambam 1,40,SO2,1.4,1,TRUE
2015-12-22T08:50:00+02:00,Yad Rambam 1,40,NOX,70.8,1,TRUE
2015-12-22T08:50:00+02:00,Yad Rambam 1,40,NO,47.3,1,TRUE
2015-12-22T08:50:00+02:00,Yad Rambam 1,40,NO2,23.5,1,TRUE
